Observation id	Dyad 9 A1B							
								
Media file(s)								
								
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4							
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4							
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX030554.MP4							
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX040554.MP4							
Player #1	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX050554.MP4							
								
Observation date	2023-03-16 13:16:41							
								
Description								
								
Time offset (s)	0.000							
								
independent variables								
variable	value							
								
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
945.557	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
963.557	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
990.557	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1048.308	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1066.310	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1070.808	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1092.559	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1113.557	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1149.557	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1190.059	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1211.810	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1236.559	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1250.806	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1274.808	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1285.310	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
1364.057	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX020554.MP4	3375.950	29.97	Dominant	Foraging	Other		POINT
