Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
6.652	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases male	Aggressive		POINT
7.906	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases female	Aggressive		POINT
12.402	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases male	Aggressive		POINT
14.654	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases female	Aggressive		POINT
15.155	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases female	Aggressive		POINT
19.904	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases female	Aggressive		POINT
21.901	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
25.178	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
25.926	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
29.427	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
29.654	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Dominant	Chases female	Aggressive		POINT
30.925	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
35.174	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
38.423	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
41.425	C:/Users/qbiol/Dropbox (Queens College)/2023/Dyad/230209_Dyad9/Blue/A1B/GX010554.MP4	3375.95	29.97	Subordinate	Chases female	Aggressive		POINT
